doc_id,surface,tam,comp,subjtype,head_lemma,pattern,subject_text,instance_atp,instance_dpb,instance_hr
USARG_0061,I was told,past-be,Ø,PRON,tell,"past-be,Ø",I,0.19701900942812237,0.38058306211481197,6.5035041626371415
USARG_0061,they are caught,pres-be,Ø,PRON,catch,"pres-be,Ø",they,0.08720092909225652,0.17026175472612698,7.18139306478936
USARG_0061,"that was told to "" run like hell """,past-be,to_VP,REL,tell,"past-be,to_VP",that,0.19701900942812237,0.38058306211481197,3.875
USARG_0061,he was apprehended,past-be,Ø,PRON,apprehend,"past-be,Ø",he,0.2282887038097896,0.4520116335433834,6.5035041626371415
USARG_0061,they would have been punished,modal-be,Ø,PRON,punish,"modal-be,Ø",they,0.2744476490565944,0.07572574998653525,6.864314256313429
USARG_0061,numerous shots were fired,past-be,Ø,PL_NP,fire,"past-be,Ø",numerous shots,0.10881588923275787,0.21219098400387784,6.5035041626371415
USARG_0103,The examples on television are blown,pres-be,Ø,PL_NP,blow,"pres-be,Ø",The examples on television,0.21140826871481463,0.420261754726127,7.18139306478936
USARG_0103,15 second blocks of our time are sold for millions of dollars,pres-be,pp_for_NP,PL_NP,sell,"pres-be,pp_for_NP",15 second blocks of our time,0.16256447732298848,0.320261754726127,4.6808134280893965
USARG_0103,"the American population is made to laugh , or to cry",pres-be,pp_as_NP,DEF_NP,make,"pres-be,pp_as_NP",the American population,0.032127661211519665,0.05560556748147634,4.9837880587523955
USARG_0103,different sections of the country ( and world ) were isolated,past-be,Ø,PL_NP,isolate,"past-be,Ø",different sections of the country ( and world ),0.4841794374634898,0.9621909840038778,6.5035041626371415
USARG_0011,drugs are sold As a result of having medical price boards in other countries,pres-be,pp_as_NP,PL_NP,sell,"pres-be,pp_as_NP",drugs,0.16256447732298848,0.320261754726127,4.9837880587523955
USARG_0011,the Patented Medicine Prices Review board was established,past-be,Ø,DEF_NP,establ,"past-be,Ø",the Patented Medicine Prices Review board,0.22035118702593257,0.413550095081845,6.5035041626371415
USARG_0011,buyers of drugs in hospitals were angered,past-be,Ø,PL_NP,anger,"past-be,Ø",buyers of drugs in hospitals,0.2340582547199125,0.46219098400387787,6.5035041626371415
USARG_0011,"This drug is used in VA Hospitals , where dementia is common",pres-be,pp_in_NP,DEF_NP,use,"pres-be,pp_in_NP",This drug,0.05903518338988528,0.10024842462433349,6.026438844826318
USARG_0011,an outside monitor is used,pres-be,Ø,INDEF_NP,use,"pres-be,Ø",an outside monitor,0.05903518338988528,0.10024842462433349,7.18139306478936
USARG_0011,the hospitals are faced with negotiating with an other manufacturer of the drug,pres-be,pp_with_NP,PL_NP,face,"pres-be,pp_with_NP",the hospitals,0.14669507635751794,0.2838981183624906,4.297079327540665
USARG_0011,drugs can be given,modal-be,Ø,PL_NP,give,"modal-be,Ø",drugs,0.35118459265883295,0.24754241396025206,6.864314256313429
USARG_0173,Marijuana should be legalized,modal-be,Ø,DEF_NP,legalize,"modal-be,Ø",Marijuana,0.342461006571473,0.2511787775966157,6.864314256313429
USARG_0173,"The first thing to look at when deciding about a stance on Marijuana , the history of Marijuana in the United States . was made in 1937",past-be,pp_in_NP,DEF_NP,make,"past-be,pp_in_NP","The first thing to look at when deciding about a stance on Marijuana , the history of Marijuana in the United States .",0.10666547057724954,0.1662973478290977,5.087462841250338
USARG_0173,"More than 400,000 people ( in the US ) are arrested on marijuana charges",pres-be,pp_on_NP,PL_NP,arrest,"pres-be,pp_on_NP","More than 400,000 people ( in the US )",0.12795375263790398,0.2535950880594603,4.39231742277876
USARG_0173,the physical effects are realized,pres-be,Ø,PL_NP,realize,"pres-be,Ø",the physical effects,0.12795375263790398,0.2535950880594603,7.18139306478936
USARG_0173,it has been cultivated in China,perf-be,pp_in_NP,PRON,cultiv,"perf-be,pp_in_NP",it,0.5942451573335503,0.9646146388754241,3.6901165175936654
USARG_0173,Many people are killed,pres-be,Ø,PL_NP,kill,"pres-be,Ø",Many people,0.3240242394954083,0.6345474690118413,7.18139306478936
USARG_0173,it is laced with crack or PCP,pres-be,pp_with_NP,PRON,lace,"pres-be,pp_with_NP",it,0.4576419184574783,0.9127484246243335,4.297079327540665
USARG_0173,it is legalized,pres-be,Ø,PRON,legalize,"pres-be,Ø",it,0.0018846364762506295,0.003657515533424402,7.18139306478936
USARG_0080,It is predicted,pres-be,Ø,PRON,predict,"pres-be,Ø",It,0.4576419184574783,0.9127484246243335,7.18139306478936
USARG_0080,Several different theories can be used to analyze why divorce exists and why the divorce rate has increased,modal-be,to_VP,PL_NP,use,"modal-be,to_VP",Several different theories,0.36509846881424773,0.2781674139602521,5.058813890331199
USARG_0080,all our needs will be satisfied,modal-be,Ø,PL_NP,satisfy,"modal-be,Ø",all our needs,0.4515431159844217,0.887542413960252,6.864314256313429
USARG_0080,children were seen In the medieval society,past-be,pp_in_NP,PL_NP,see,"past-be,pp_in_NP",children,0.018474207469142866,0.031156501245257158,5.087462841250338
USARG_0080,They are seen as impressionable and innocent beings,pres-be,pp_as_NP,PRON,see,"pres-be,pp_as_NP",They,0.031661122396323786,0.05819278920888561,4.9837880587523955
USARG_0080,"Parents are expected to provide protection , nurturance , and opportunities",pres-be,to_VP,PL_NP,expect,"pres-be,to_VP",Parents,0.3345922855313229,0.6475344819988543,5.481727678869736
USARG_0080,Production was moved to the factory,past-be,pp_to_NP,DEF_NP,move,"past-be,pp_to_NP",Production,0.2282887038097896,0.4520116335433834,3.773557262275185
USARG_0080,that have been turned to those outside the family,perf-be,pp_to_NP,REL,turn,"perf-be,pp_to_NP",that,0.3843374347328557,0.1312813055420908,2.321928094887362
USARG_0080,women are subordinated in society,pres-be,pp_in_NP,PL_NP,subord,"pres-be,pp_in_NP",women,0.46152945145839197,0.920261754726127,6.026438844826318
USARG_0080,a divorce is started In many cases,pres-be,pp_in_NP,INDEF_NP,start,"pres-be,pp_in_NP",a divorce,0.207520735713901,0.4127484246243335,6.026438844826318
USARG_0080,the child is brought,pres-be,Ø,DEF_NP,bring,"pres-be,Ø",the child,0.03449969134651636,0.06659457847048735,7.18139306478936
USARG_0080,children are involved,pres-be,Ø,PL_NP,involve,"pres-be,Ø",children,0.0322309264254995,0.06311889758326984,7.18139306478936
USARG_0080,people are married,pres-be,Ø,PL_NP,marry,"pres-be,Ø",people,0.12795375263790398,0.2535950880594603,7.18139306478936
USARG_0080,knowledge is obtained in how to have a better marriage,pres-be,pp_in_NP,DEF_NP,obtain,"pres-be,pp_in_NP",knowledge,0.207520735713901,0.4127484246243335,6.026438844826318
USARG_0080,the divorce rate will be lowered,modal-be,Ø,DEF_NP,lower,"modal-be,Ø",the divorce rate,0.2959465625887977,0.2625424139602521,6.864314256313429
USARG_0023,The concept of God is discourage in a public school,pres-be,pp_in_NP,DEF_NP,discour,"pres-be,pp_in_NP",The concept of God,0.4576419184574783,0.9127484246243335,6.026438844826318
USARG_0141,which is referred to,pres-be,pp_to_NP,REL,refer,"pres-be,pp_to_NP",which,0.057157187483169065,0.1127484246243335,3.169925001442312
USARG_0141,Many of the cases concerning euthanasia in the past few years have been performed,perf-be,Ø,DEF_NP,perform,"perf-be,Ø",Many of the cases concerning euthanasia in the past few years,0.3927313594379777,0.16461463887542416,5.114369445886754
USARG_0141,it Should be legalized,modal-be,Ø,PRON,legalize,"modal-be,Ø",it,0.342461006571473,0.2511787775966157,6.864314256313429
USARG_0141,they should be bound by their Hippocratic Oath,modal-be,by_NP,PRON,bind,"modal-be,by_NP",they,0.3754808586981352,0.3875424139602521,5.131556065016094
USARG_0141,It is practiced in hospitals all over America,pres-be,pp_in_NP,PRON,practice,"pres-be,pp_in_NP",It,0.25993496526094684,0.5127484246243335,6.026438844826318
USARG_0141,medical conduct to end the patient 's life is prohibited,pres-be,Ø,DEF_NP,prohibit,"pres-be,Ø",medical conduct to end the patient 's life,0.20866725911563525,0.4127484246243335,7.18139306478936
USARG_0141,the patient is allowed,pres-be,Ø,DEF_NP,allow,"pres-be,Ø",the patient,0.044340092637475084,0.07941509129100015,7.18139306478936
USARG_0141,A third type of euthanasia is inflicted by means of suicide,pres-be,by_NP,INDEF_NP,inflict,"pres-be,by_NP",A third type of euthanasia,0.4589096246027899,0.9127484246243335,6.097605888347559
USARG_0141,it is seen as the easiest way out,pres-be,pp_as_NP,PRON,see,"pres-be,pp_as_NP",it,0.06464152194382691,0.11964497634847142,4.9837880587523955
USARG_0141,that were thought,past-be,Ø,REL,think,"past-be,Ø",that,0.024513093950806017,0.04552431733721118,6.5035041626371415
USARG_0141,Illnesses that were once thought fatal are being cured,prog-be,Ø,PL_NP,cure,"prog-be,Ø",Illnesses that were once thought fatal,0.1890541128603621,0.46897721764420747,5.259991029008325
USARG_0141,that has been debated for a long time,perf-be,pp_for_NP,REL,debate,"perf-be,pp_for_NP",that,0.38915438044199796,0.14643282069360597,3.1219280948873624
USARG_0141,being debated at the moment,prog-be,pp_at_NP,DEF_NP,debate,"prog-be,pp_at_NP",,0.1312379850063896,0.24170449037148017,1.0
USARG_0141,Kevorkian was charged In December,past-be,pp_in_NP,PROPN,charge,"past-be,pp_in_NP",Kevorkian,0.4832180261167174,0.9520116335433835,5.087462841250338
USARG_0141,his charge was dismissed due to the fact that Michigan has no law against assisted suicide,past-be,pp_due_NP,DEF_NP,dismiss,"past-be,pp_due_NP",his charge,0.2282887038097896,0.4520116335433834,0.0
USARG_0141,his charge was dropped,past-be,Ø,DEF_NP,drop,"past-be,Ø",his charge,0.47840988655336697,0.9520116335433835,6.5035041626371415
USARG_0141,he was ordered not to help anyone else commit suicide or to give advice about it,past-be,to_VP,PRON,order,"past-be,to_VP",he,0.47840988655336697,0.9520116335433835,3.875
USARG_0141,additional murder charges were lodged in October 1991,past-be,pp_in_NP,PL_NP,lodge,"past-be,pp_in_NP",additional murder charges,0.4841794374634898,0.9621909840038778,5.087462841250338
USARG_0141,the charges were dismissed by Judge David Breck,past-be,by_NP,PL_NP,dismiss,"past-be,by_NP",the charges,0.2340582547199125,0.46219098400387787,5.087462841250338
USARG_0141,All physicians are bound by the Hippocratic Oath,pres-be,by_NP,PL_NP,bind,"pres-be,by_NP",All physicians,0.21140826871481463,0.420261754726127,6.097605888347559
USARG_0141,These words of the oath are altered by many people,pres-be,by_NP,PL_NP,alter,"pres-be,by_NP",These words of the oath,0.12795375263790398,0.2535950880594603,6.097605888347559
USARG_0141,A doctor might be asked to administer an injection which would bring about an easy and painless death for a patient who is terminally ill,modal-be,to_VP,INDEF_NP,ask,"modal-be,to_VP",A doctor,0.24735445534624834,0.08754241396025207,5.058813890331199
USARG_0141,he must be guided by his conscience,modal-be,by_NP,PRON,guide,"modal-be,by_NP",he,0.4595518641248934,0.887542413960252,5.131556065016094
USARG_0053,which can be given,modal-be,Ø,REL,give,"modal-be,Ø",which,0.35118459265883295,0.24754241396025206,6.864314256313429
USARG_0053,the concept of giving back to society that which can be given is thought primarily in monetary terms,pres-be,pp_in_NP,DEF_NP,think,"pres-be,pp_in_NP",the concept of giving back to society that which can be given,0.08408668605590564,0.16274842462433348,6.026438844826318
USARG_0053,"This tension has been recognized by philosophers , poets & politicians",perf-be,by_NP,DEF_NP,recognize,"perf-be,by_NP",This tension,0.4049116458228498,0.21461463887542415,3.4182958340544896
USARG_0053,the rewards will be delivered by none other than God,modal-be,by_NP,PL_NP,deliver,"modal-be,by_NP",the rewards,0.4515431159844217,0.887542413960252,5.131556065016094
USARG_0053,The values developed are learned,pres-be,Ø,PL_NP,learn,"pres-be,Ø",The values developed,0.4629280255537204,0.920261754726127,7.18139306478936
USARG_0053,whose ends will be achieved in any western culture,modal-be,pp_in_NP,PL_NP,achieve,"modal-be,pp_in_NP",whose ends,0.32648252461263305,0.3875424139602521,5.523856189774727
USARG_0131,college has been regarded For many years,perf-be,pp_for_NP,DEF_NP,regard,"perf-be,pp_for_NP",college,0.38395712974593915,0.1312813055420908,3.1219280948873624
USARG_0131,the student should be restricted,modal-be,Ø,DEF_NP,restrict,"modal-be,Ø",the student,0.4176257270964614,0.5542090806269186,6.864314256313429
USARG_0131,their room should be used what for,modal-be,pp_for_NP,DEF_NP,use,"modal-be,pp_for_NP",their room,0.35731147812999703,0.2781674139602521,3.969815782426811
USARG_0131,The visitation policy should be focused on the gender issue,modal-be,pp_on_NP,DEF_NP,focus,"modal-be,pp_on_NP",The visitation policy,0.33375360065967985,0.2208757472935854,3.0
USARG_0131,guest of the opposite sex must be signed,modal-be,Ø,DEF_NP,sign,"modal-be,Ø",guest of the opposite sex,0.4595518641248934,0.887542413960252,6.864314256313429
USARG_0131,Their guest are required to go through that process,pres-be,to_VP,DEF_NP,require,"pres-be,to_VP",Their guest,0.13026616985425163,0.2535950880594603,5.481727678869736
USARG_0131,it is assumed,pres-be,Ø,PRON,assume,"pres-be,Ø",it,0.207520735713901,0.4127484246243335,7.18139306478936
USARG_0131,you are asked to tone it down,pres-be,to_VP,PRON,ask,"pres-be,to_VP",you,0.16256447732298848,0.320261754726127,5.481727678869736
USARG_0131,"College should be known for what it used to be , a place where you could get a taste of the real world",modal-be,pp_for_NP,DEF_NP,know,"modal-be,pp_for_NP",College,0.26904512283922916,-0.03553450911667101,3.969815782426811
USARG_0131,being known as being a maturing station,prog-be,pp_as_NP,DEF_NP,know,"prog-be,pp_as_NP",,0.025281021617137106,0.045900294567284394,3.584962500721156
USARG_0131,they are made,pres-be,Ø,PRON,make,"pres-be,Ø",they,0.026482941595074305,0.04526175472612699,7.18139306478936
USARG_0176,being forced to carry the child of a man who assaulted you,prog-be,to_VP,DEF_NP,force,"prog-be,to_VP",,0.05579897297624818,0.09397721764420747,2.721928094887362
USARG_0176,being forced to carry the child of a man who assaulted you,prog-be,to_VP,DEF_NP,force,"prog-be,to_VP",,0.05579897297624818,0.09397721764420747,2.721928094887362
USARG_0176,another person should be allowed to have an abortion,modal-be,to_VP,DEF_NP,allow,"modal-be,to_VP",another person,0.3838330658955544,0.3875424139602521,5.058813890331199
USARG_0014,it will be decided,modal-be,Ø,PRON,decide,"modal-be,Ø",it,0.2513007504972671,0.08754241396025207,6.864314256313429
USARG_0014,homosexuals should be allowed to serve,modal-be,to_VP,PL_NP,allow,"modal-be,to_VP",homosexuals,0.3838330658955544,0.3875424139602521,5.058813890331199
USARG_0014,you are being viewed as a potential sex partner,prog-be,pp_as_NP,PRON,view,"prog-be,pp_as_NP",you,0.0985528833604429,0.1023105509775408,3.584962500721156
USARG_0014,< should be assigned by the joint chiefs of staff,modal-be,by_NP,DEF_NP,assign,"modal-be,by_NP",<,0.5005414500699238,0.887542413960252,5.131556065016094
USARG_0014,being viewed as a sex object in the showers,prog-be,pp_as_NP,DEF_NP,view,"prog-be,pp_as_NP",,0.05715003433511068,0.1023105509775408,3.584962500721156
USARG_0014,the comparison of music taste to concerns of being viewed as a sex object in the showers can be made,modal-be,Ø,DEF_NP,make,"modal-be,Ø",the comparison of music taste to concerns of being viewed as a sex object in the showers,0.32950330446835996,0.15539955681739492,6.864314256313429
USARG_0014,homosexuals are allowed to serve,pres-be,to_VP,PL_NP,allow,"pres-be,to_VP",homosexuals,0.04901283333849004,0.08692842139279365,5.481727678869736
USARG_0014,men in the same barracks being involved with each other,prog-be,pp_with_NP,PL_NP,involve,"prog-be,pp_with_NP",men in the same barracks,0.05897515104563396,0.11183436050135032,1.0
